VTX, IDX, s_attribute_0.x, s_attribute_0.y, s_attribute_1.x, s_attribute_1.y, s_attribute_1.z, s_attribute_1.w, s_attribute_2.x, s_attribute_2.y, s_attribute_2.z, s_attribute_2.w, s_attribute_3.x, s_attribute_3.y, s_attribute_3.z, s_attribute_3.w
1444, 39183, -2.42976, -13.85571,  3.33594, -2.08984,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1445, 39172, -2.12354, -13.40841,  3.35742, -2.18945,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1446, 39216, -3.05448, -13.9083,  3.23047, -2.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1447, 39199, -2.73598, -14.30301,  3.31445, -1.99219,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1448, 39183, -2.42976, -13.85571,  3.33594, -2.08984,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1449, 39200, -2.74826, -13.461,  3.25, -2.13867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1450, 39216, -3.05448, -13.9083,  3.23047, -2.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1451, 39183, -2.42976, -13.85571,  3.33594, -2.08984,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1452, 39200, -2.74826, -13.461,  3.25, -2.13867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1453, 39172, -2.12354, -13.40841,  3.35742, -2.18945,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1454, 39185, -2.44204, -13.0137,  3.27148, -2.23828,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1455, 39171, -2.11127, -14.25042,  3.42188, -2.04297,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1456, 39199, -2.73598, -14.30301,  3.31445, -1.99219,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1457, 39186, -2.44595, -14.61409,  3.38867, -1.95313,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94287, -0.33301,  0.00067, -1.00
1458, 39218, -3.07066, -14.66668,  3.2832, -1.90234,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1459, 39199, -2.73598, -14.30301,  3.31445, -1.99219,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1460, 39236, -3.3607, -14.35559,  3.20898, -1.94141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.93896, -0.34277,  0.00067, -1.00
1461, 39236, -3.3607, -14.35559,  3.20898, -1.94141,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.93896, -0.34277,  0.00067, -1.00
1462, 39199, -2.73598, -14.30301,  3.31445, -1.99219,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1463, 39216, -3.05448, -13.9083,  3.23047, -2.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1464, 39186, -2.44595, -14.61409,  3.38867, -1.95313,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94287, -0.33301,  0.00067, -1.00
1465, 39199, -2.73598, -14.30301,  3.31445, -1.99219,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93896, -0.34277,  0.00067, -1.00
1466, 39218, -3.07066, -14.66668,  3.2832, -1.90234,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1467, 39217, -3.06676, -13.06629,  3.16602, -2.1875,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1468, 39200, -2.74826, -13.461,  3.25, -2.13867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1469, 39185, -2.44204, -13.0137,  3.27148, -2.23828,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1470, 39237, -3.37298, -13.51359,  3.14453, -2.08789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1471, 39216, -3.05448, -13.9083,  3.23047, -2.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1472, 39200, -2.74826, -13.461,  3.25, -2.13867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1473, 39237, -3.37298, -13.51359,  3.14453, -2.08789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1474, 39200, -2.74826, -13.461,  3.25, -2.13867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1475, 39217, -3.06676, -13.06629,  3.16602, -2.1875,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.93555, -0.35278,  0.00067, -1.00
1476, 39230, -3.24924, -17.36567,  3.44922, -1.38867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1477, 39208, -2.91456, -17.002,  3.48242, -1.47754,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1478, 39247, -3.53927, -17.05459,  3.375, -1.42676,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1479, 39230, -3.24924, -17.36567,  3.44922, -1.38867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1480, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1481, 39252, -3.58392, -17.72934,  3.41602, -1.29883,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1482, 39230, -3.24924, -17.36567,  3.44922, -1.38867,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1483, 39247, -3.53927, -17.05459,  3.375, -1.42676,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1484, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1485, 39247, -3.53927, -17.05459,  3.375, -1.42676,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1486, 39267, -3.82931, -16.74351,  3.30078, -1.46582,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1487, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1488, 39247, -3.53927, -17.05459,  3.375, -1.42676,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1489, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1490, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1491, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1492, 39286, -4.09573, -17.9538,  3.34375, -1.23926,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1493, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1494, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1495, 39286, -4.09573, -17.9538,  3.34375, -1.23926,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1496, 39252, -3.58392, -17.72934,  3.41602, -1.29883,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1497, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1498, 39271, -3.87395, -17.41826,  3.34375, -1.33789,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1499, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1500, 39286, -4.09573, -17.9538,  3.34375, -1.23926,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1501, 39268, -3.83034, -18.32438,  3.41602, -1.18945,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1502, 39252, -3.58392, -17.72934,  3.41602, -1.29883,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1503, 39267, -3.82931, -16.74351,  3.30078, -1.46582,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.94287, -0.33301,  0.00067, -1.00
1504, 39309, -4.45402, -16.7961,  3.19531, -1.41504,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1505, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1506, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1507, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1508, 39321, -4.60188, -17.15312,  3.19531, -1.34961,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1509, 39321, -4.60188, -17.15312,  3.19531, -1.34961,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1510, 39291, -4.16399, -17.10718,  3.26953, -1.37598,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1511, 39309, -4.45402, -16.7961,  3.19531, -1.41504,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95557, -0.29443,  0.00068, -1.00
1512, 39336, -4.79902, -17.62915,  3.19531, -1.26172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1513, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1514, 39321, -4.60188, -17.15312,  3.19531, -1.34961,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1515, 39319, -4.55826, -18.05924,  3.26953, -1.20117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1516, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1517, 39336, -4.79902, -17.62915,  3.19531, -1.26172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1518, 39319, -4.55826, -18.05924,  3.26953, -1.20117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1519, 39286, -4.09573, -17.9538,  3.34375, -1.23926,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1520, 39304, -4.36113, -17.58321,  3.26953, -1.28906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1521, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1522, 39240, -3.41513, -22.37896,  3.78711, -0.53613,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1523, 39226, -3.21799, -21.90293,  3.78711, -0.62354,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1524, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1525, 39226, -3.21799, -21.90293,  3.78711, -0.62354,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1526, 39239, -3.40946, -21.35383,  3.71289, -0.70605,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1527, 39277, -3.9952, -21.7568,  3.63867, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1528, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1529, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1530, 39266, -3.80373, -22.30589,  3.71289, -0.53125,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1531, 39240, -3.41513, -22.37896,  3.78711, -0.53613,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1532, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1533, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1534, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1535, 39239, -3.40946, -21.35383,  3.71289, -0.70605,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1536, 39266, -3.80373, -22.30589,  3.71289, -0.53125,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1537, 39254, -3.6066, -21.82986,  3.71289, -0.61865,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1538, 39277, -3.9952, -21.7568,  3.63867, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1539, 39255, -3.61227, -22.85499,  3.78711, -0.44849,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1540, 39227, -3.22366, -22.92806,  3.86133, -0.45361,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1541, 39240, -3.41513, -22.37896,  3.78711, -0.53613,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1542, 39255, -3.61227, -22.85499,  3.78711, -0.44849,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1543, 39240, -3.41513, -22.37896,  3.78711, -0.53613,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1544, 39266, -3.80373, -22.30589,  3.71289, -0.53125,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1545, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1546, 39239, -3.40946, -21.35383,  3.71289, -0.70605,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1547, 39256, -3.65021, -20.92374,  3.63867, -0.7666,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1548, 39281, -4.03882, -20.85068,  3.56445, -0.76172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1549, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1550, 39256, -3.65021, -20.92374,  3.63867, -0.7666,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1551, 39277, -3.9952, -21.7568,  3.63867, -0.61377,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1552, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1553, 39293, -4.18667, -21.2077,  3.56445, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1554, 39293, -4.18667, -21.2077,  3.56445, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1555, 39265, -3.79806, -21.28076,  3.63867, -0.70117,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1556, 39281, -4.03882, -20.85068,  3.56445, -0.76172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1557, 39241, -3.4208, -23.40409,  3.86133, -0.36597,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94678, -0.3208,  0.00068, -1.00
1558, 39227, -3.22366, -22.92806,  3.86133, -0.45361,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1559, 39255, -3.61227, -22.85499,  3.78711, -0.44849,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1560, 39281, -4.03882, -20.85068,  3.56445, -0.76172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1561, 39256, -3.65021, -20.92374,  3.63867, -0.7666,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1562, 39273, -3.89096, -20.49365,  3.56445, -0.82764,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1563, 39307, -4.37813, -20.6586,  3.49023, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94678, -0.3208,  0.00068, -1.00
1564, 39293, -4.18667, -21.2077,  3.56445, -0.69629,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94385, -0.32983,  0.00067, -1.00
1565, 39281, -4.03882, -20.85068,  3.56445, -0.76172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1566, 39307, -4.37813, -20.6586,  3.49023, -0.77881,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.94678, -0.3208,  0.00068, -1.00
1567, 39281, -4.03882, -20.85068,  3.56445, -0.76172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1568, 39273, -3.89096, -20.49365,  3.56445, -0.82764,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1569, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1570, 39176, -2.23797, -20.5479,  3.86133, -0.89111,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1571, 39168, -2.04084, -20.07186,  3.86133, -0.97852,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1572, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1573, 39168, -2.04084, -20.07186,  3.86133, -0.97852,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1574, 39178, -2.28159, -19.64177,  3.78711, -1.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1575, 39209, -2.91662, -20.16375,  3.71289, -0.9248,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1576, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1577, 39198, -2.71948, -19.68771,  3.71289, -1.01172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1578, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1579, 39178, -2.28159, -19.64177,  3.78711, -1.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1580, 39198, -2.71948, -19.68771,  3.71289, -1.01172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1581, 39196, -2.67586, -20.59384,  3.78711, -0.86426,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1582, 39176, -2.23797, -20.5479,  3.86133, -0.89111,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1583, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1584, 39209, -2.91662, -20.16375,  3.71289, -0.9248,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1585, 39196, -2.67586, -20.59384,  3.78711, -0.86426,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1586, 39187, -2.47873, -20.11781,  3.78711, -0.95166,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1587, 39184, -2.43511, -21.02393,  3.86133, -0.80322,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1588, 39176, -2.23797, -20.5479,  3.86133, -0.89111,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1589, 39196, -2.67586, -20.59384,  3.78711, -0.86426,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1590, 39190, -2.57163, -19.33069,  3.71289, -1.07813,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1591, 39178, -2.28159, -19.64177,  3.78711, -1.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1592, 39173, -2.13374, -19.28475,  3.78711, -1.10449,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.95752, -0.28687,  0.00068, -1.00
1593, 39198, -2.71948, -19.68771,  3.71289, -1.01172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1594, 39178, -2.28159, -19.64177,  3.78711, -1.03906,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1595, 39190, -2.57163, -19.33069,  3.71289, -1.07813,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1596, 39209, -2.91662, -20.16375,  3.71289, -0.9248,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.76563,  0.96631, -0.25562,  0.00068, -1.00
1597, 39198, -2.71948, -19.68771,  3.71289, -1.01172,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
1598, 39223, -3.15737, -19.73366,  3.63867, -0.98535,  0.00,  0.00, -0.00066,  0.00017,  0.99951,  22.75,  0.96631, -0.25562,  0.00068, -1.00
